zipcode,County,ZHVI,id,name,brewery_type,street,city,state,country,longitude,latitude,phone,website_url
64842,Newton County,145431.0,,,,,,,,,,,
26376,Lewis County,83520.0,,,,,,,,,,,
52330,Delaware County,215208.0,,,,,,,,,,,
76631,Hill County,177831.0,,,,,,,,,,,
62999,Franklin County,45568.0,,,,,,,,,,,
43359,Wyandot County,133629.0,,,,,,,,,,,
47525,Perry County,179748.0,,,,,,,,,,,
41528,Pike County,50114.0,,,,,,,,,,,
25989,Raleigh County,145452.0,,,,,,,,,,,
73056,Garfield County,103930.0,,,,,,,,,,,
26151,Calhoun County,99031.0,,,,,,,,,,,
67023,Cowley County,130720.0,,,,,,,,,,,
59069,Sweet Grass County,476256.0,,,,,,,,,,,
25121,Logan County,146574.0,,,,,,,,,,,
60109,Kane County,273004.0,,,,,,,,,,,
40939,Bell County,59489.0,,,,,,,,,,,
66041,Atchison County,171359.0,,,,,,,,,,,
14480,Livingston County,292326.0,,,,,,,,,,,
56219,Traverse County,63343.0,,,,,,,,,,,
89042,Lincoln County,236948.0,,,,,,,,,,,
61239,Rock Island County,100406.0,,,,,,,,,,,
72527,Independence County,124323.0,,,,,,,,,,,
76379,Archer County,155885.0,,,,,,,,,,,
49736,Chippewa County,130270.0,,,,,,,,,,,
20617,Charles County,499223.0,,,,,,,,,,,
59721,Madison County,512731.0,,,,,,,,,,,
4760,Aroostook County,108502.0,,,,,,,,,,,
77519,Hardin County,182844.0,,,,,,,,,,,
95450,Sonoma County,947354.0,,,,,,,,,,,
41826,Letcher County,55705.0,,,,,,,,,,,
28708,Transylvania County,274850.0,,,,,,,,,,,
26294,Randolph County,63265.0,,,,,,,,,,,
37878,Blount County,202884.0,,,,,,,,,,,
56545,Norman County,195492.0,,,,,,,,,,,
38259,Dyer County,96756.0,,,,,,,,,,,
66510,Osage County,158209.0,,,,,,,,,,,
47576,Perry County,202310.0,,,,,,,,,,,
31823,Harris County,211897.0,,,,,,,,,,,
71839,Miller County,44987.0,,,,,,,,,,,
68456,Seward County,213512.0,,,,,,,,,,,
87419,San Juan County,167438.0,,,,,,,,,,,
14815,Schuyler County,224573.0,,,,,,,,,,,
26884,Pendleton County,128477.0,,,,,,,,,,,
68653,Platte County,247243.0,,,,,,,,,,,
20625,Charles County,335967.0,,,,,,,,,,,
99033,Whitman County,216847.0,,,,,,,,,,,
60553,Lee County,192090.0,,,,,,,,,,,
64428,Nodaway County,118532.0,,,,,,,,,,,
4859,Knox County,473165.0,,,,,,,,,,,
60549,La Salle County,290087.0,,,,,,,,,,,
66834,Wabaunsee County,138214.0,,,,,,,,,,,
52064,Jackson County,151864.0,,,,,,,,,,,
27966,Currituck County,395830.0,,,,,,,,,,,
80938,El Paso County,507633.0,,,,,,,,,,,
75492,Fannin County,206722.0,,,,,,,,,,,
52646,Louisa County,127363.0,,,,,,,,,,,
81092,Prowers County,142228.0,,,,,,,,,,,
80744,Sedgwick County,111494.0,,,,,,,,,,,
43811,Coshocton County,131521.0,,,,,,,,,,,
64161,Clay County,183534.0,amerisports-brew-pub-kansas-city,Amerisports Brew Pub,brewpub,3200 Ameristar Dr,Kansas City,Missouri,United States,-94.484526,39.150682,8164147435,http://www.ameristar.com
40115,Breckinridge County,161427.0,,,,,,,,,,,
73568,Cotton County,48921.0,,,,,,,,,,,
5874,Orleans County,229409.0,,,,,,,,,,,
61261,Whiteside County,113963.0,,,,,,,,,,,
67490,Ellsworth County,119679.0,,,,,,,,,,,
31638,Brooks County,156039.0,,,,,,,,,,,
4643,Washington County,206504.0,,,,,,,,,,,
55749,Carlton County,214381.0,,,,,,,,,,,
40903,Knox County,90267.0,,,,,,,,,,,
52569,Monroe County,114348.0,,,,,,,,,,,
48724,Saginaw County,70417.0,,,,,,,,,,,
22436,Essex County,239652.0,,,,,,,,,,,
26714,Hampshire County,150058.0,,,,,,,,,,,
47942,Benton County,129912.0,,,,,,,,,,,
4544,Lincoln County,626054.0,,,,,,,,,,,
57433,Brown County,138249.0,,,,,,,,,,,
64423,Nodaway County,245122.0,,,,,,,,,,,
5652,Lamoille County,247158.0,,,,,,,,,,,
5146,Windham County,489866.0,,,,,,,,,,,
71658,Ashley County,38833.0,,,,,,,,,,,
50277,Guthrie County,149206.0,,,,,,,,,,,
47991,Warren County,117627.0,,,,,,,,,,,
22931,Albemarle County,324780.0,,,,,,,,,,,
92327,San Bernardino County,138982.0,,,,,,,,,,,
81655,Eagle County,2346839.0,,,,,,,,,,,
4265,Kennebec County,264286.0,,,,,,,,,,,
97750,Wheeler County,384439.0,,,,,,,,,,,
72538,Fulton County,210046.0,,,,,,,,,,,
64650,Caldwell County,226345.0,,,,,,,,,,,
81149,Saguache County,217339.0,,,,,,,,,,,
68368,Lancaster County,393444.0,,,,,,,,,,,
50471,Floyd County,145442.0,,,,,,,,,,,
47270,Jennings County,182701.0,,,,,,,,,,,
45695,Vinton County,124107.0,,,,,,,,,,,
49718,Emmet County,179268.0,,,,,,,,,,,
41555,Pike County,50090.0,,,,,,,,,,,
8553,Somerset County,668775.0,,,,,,,,,,,
72668,Marion County,200760.0,,,,,,,,,,,
62535,Macon County,290353.0,,,,,,,,,,,
72156,Conway County,144201.0,,,,,,,,,,,
65076,Cole County,274406.0,,,,,,,,,,,
12760,Sullivan County,229675.0,,,,,,,,,,,
68041,Saunders County,242573.0,,,,,,,,,,,
48028,Saint Clair County,375512.0,,,,,,,,,,,
25209,Raleigh County,50451.0,,,,,,,,,,,
20658,Charles County,334957.0,,,,,,,,,,,
83425,Jefferson County,352273.0,,,,,,,,,,,
75438,Fannin County,266028.0,,,,,,,,,,,
24270,Washington County,148112.0,,,,,,,,,,,
59919,Flathead County,405730.0,,,,,,,,,,,
6409,Middlesex County,419293.0,,,,,,,,,,,
65025,Moniteau County,141450.0,,,,,,,,,,,
54175,Oconto County,241613.0,,,,,,,,,,,
24161,Pittsylvania County,175116.0,,,,,,,,,,,
73537,Jackson County,45544.0,,,,,,,,,,,
8555,Monmouth County,421505.0,,,,,,,,,,,
15076,Allegheny County,152129.0,,,,,,,,,,,
74045,Pawnee County,177977.0,,,,,,,,,,,
17093,Cumberland County,208882.0,,,,,,,,,,,
14754,Allegany County,103441.0,,,,,,,,,,,
46950,Cass County,160688.0,,,,,,,,,,,
62553,Shelby County,124765.0,,,,,,,,,,,
75784,Rusk County,197511.0,,,,,,,,,,,
49752,Chippewa County,160190.0,,,,,,,,,,,
59464,Fergus County,373046.0,,,,,,,,,,,
26372,Lewis County,160886.0,,,,,,,,,,,
73650,Roger Mills County,191173.0,,,,,,,,,,,
64723,Bates County,187177.0,,,,,,,,,,,
83631,Boise County,390633.0,,,,,,,,,,,
97627,Klamath County,365744.0,,,,,,,,,,,
42566,Casey County,117176.0,,,,,,,,,,,
80624,Weld County,608111.0,,,,,,,,,,,
41527,Pike County,164831.0,,,,,,,,,,,
56650,Beltrami County,162371.0,,,,,,,,,,,
55726,Carlton County,224933.0,,,,,,,,,,,
63380,Warren County,282479.0,,,,,,,,,,,
50151,Lucas County,195783.0,,,,,,,,,,,
64021,Lafayette County,169014.0,,,,,,,,,,,
14536,Wyoming County,105131.0,,,,,,,,,,,
92070,San Diego County,618366.0,,,,,,,,,,,
63625,Reynolds County,158537.0,,,,,,,,,,,
55933,Mower County,222531.0,,,,,,,,,,,
72865,Logan County,142750.0,,,,,,,,,,,
51563,Harrison County,181301.0,,,,,,,,,,,
78618,Gillespie County,521480.0,,,,,,,,,,,
88426,Quay County,143230.0,,,,,,,,,,,
51018,Woodbury County,75197.0,,,,,,,,,,,
57441,Brown County,132152.0,,,,,,,,,,,
51010,Monona County,132775.0,,,,,,,,,,,
89001,Lincoln County,278462.0,,,,,,,,,,,
22715,Madison County,342201.0,,,,,,,,,,,
40358,Bath County,149222.0,,,,,,,,,,,
67123,Butler County,111389.0,,,,,,,,,,,
5342,Windham County,327476.0,jville-brewery-jacksonville,J'ville Brewery,micro,201 Vt Route 112,Jacksonville,Vermont,United States,,,8023682233,http://www.jvillebrewery.com
22726,Culpeper County,369933.0,,,,,,,,,,,
25266,Roane County,128945.0,,,,,,,,,,,
69034,Red Willow County,158465.0,,,,,,,,,,,
74452,Cherokee County,151324.0,,,,,,,,,,,
22716,Rappahannock County,574910.0,,,,,,,,,,,
68343,Saline County,168605.0,,,,,,,,,,,
26767,Mineral County,128608.0,,,,,,,,,,,
72584,Izard County,143496.0,,,,,,,,,,,
5161,Windsor County,404335.0,backacre-beermakers-weston,Backacre Beermakers,micro,,Weston,Vermont,United States,,,,http://www.backacrebeermakers.com
43971,Jefferson County,107924.0,,,,,,,,,,,
58256,Grand Forks County,205860.0,,,,,,,,,,,
70355,Lafourche Parish,146512.0,,,,,,,,,,,
72347,Cross County,67530.0,,,,,,,,,,,
24272,Dickenson County,69373.0,,,,,,,,,,,
28511,Carteret County,191725.0,,,,,,,,,,,
72661,Marion County,216824.0,,,,,,,,,,,
56248,Grant County,147583.0,,,,,,,,,,,
54138,Oconto County,222069.0,,,,,,,,,,,
5035,Windsor County,305122.0,long-trail-brewing-co-bridgewater-corners,Long Trail Brewing Co,regional,5520 US Route 4 Jct. Route 4 & 100A,Bridgewater Corners,Vermont,United States,,,8026725011,http://www.longtrail.com
55967,Mower County,339317.0,,,,,,,,,,,
15828,Forest County,106205.0,,,,,,,,,,,
20674,Saint Marys County,414969.0,,,,,,,,,,,
52210,Buchanan County,167918.0,,,,,,,,,,,
16674,Huntingdon County,63096.0,,,,,,,,,,,
68030,Dakota County,229456.0,,,,,,,,,,,
25161,Fayette County,62859.0,,,,,,,,,,,
83272,Bear Lake County,520713.0,,,,,,,,,,,
2071,Norfolk County,729719.0,,,,,,,,,,,
68941,Adams County,191287.0,,,,,,,,,,,
66851,Marion County,48709.0,,,,,,,,,,,
13863,Cortland County,127084.0,,,,,,,,,,,
65285,Audrain County,251046.0,,,,,,,,,,,
71972,Polk County,139717.0,,,,,,,,,,,
4649,Washington County,188914.0,,,,,,,,,,,
51047,Clay County,107786.0,,,,,,,,,,,
73760,Major County,141028.0,,,,,,,,,,,
72373,Cross County,68583.0,,,,,,,,,,,
41548,Pike County,54180.0,,,,,,,,,,,
44844,Wyandot County,188815.0,,,,,,,,,,,
61232,Rock Island County,162033.0,,,,,,,,,,,
72410,Lawrence County,62417.0,,,,,,,,,,,
74832,Lincoln County,124270.0,,,,,,,,,,,
15470,Fayette County,241867.0,,,,,,,,,,,
14720,Chautauqua County,79844.0,,,,,,,,,,,
71045,Bienville Parish,109252.0,,,,,,,,,,,
56214,Redwood County,119001.0,,,,,,,,,,,
56673,Roseau County,157669.0,,,,,,,,,,,
56019,Brown County,200230.0,,,,,,,,,,,
52305,Linn County,247185.0,,,,,,,,,,,
13832,Chenango County,120953.0,,,,,,,,,,,
41571,Pike County,54396.0,,,,,,,,,,,
37691,Johnson County,186494.0,,,,,,,,,,,
74367,Mayes County,157274.0,,,,,,,,,,,
61882,Dewitt County,100774.0,,,,,,,,,,,
59447,Judith Basin County,358027.0,,,,,,,,,,,
98326,Clallam County,294039.0,,,,,,,,,,,
50607,Buchanan County,174153.0,,,,,,,,,,,
72152,Jefferson County,59579.0,,,,,,,,,,,
29351,Laurens County,78510.0,,,,,,,,,,,
13690,Saint Lawrence County,76621.0,,,,,,,,,,,
60931,Iroquois County,120193.0,,,,,,,,,,,
52325,Iowa County,277241.0,,,,,,,,,,,
57002,Brookings County,259946.0,,,,,,,,,,,
62314,Pike County,81866.0,,,,,,,,,,,
50483,Kossuth County,125407.0,,,,,,,,,,,
74632,Kay County,93520.0,,,,,,,,,,,
12473,Greene County,310014.0,,,,,,,,,,,
54530,Rusk County,119426.0,,,,,,,,,,,
69120,Custer County,135502.0,,,,,,,,,,,
6065,Hartford County,360265.0,,,,,,,,,,,
51532,Montgomery County,106110.0,,,,,,,,,,,
26705,Preston County,129673.0,,,,,,,,,,,
56350,Aitkin County,169649.0,,,,,,,,,,,
41616,Floyd County,40827.0,,,,,,,,,,,
5350,Bennington County,214702.0,,,,,,,,,,,
49705,Cheboygan County,156882.0,,,,,,,,,,,
87418,San Juan County,258495.0,,,,,,,,,,,
13813,Broome County,165437.0,,,,,,,,,,,
23303,Accomack County,214945.0,,,,,,,,,,,
48619,Oscoda County,119667.0,,,,,,,,,,,
56448,Crow Wing County,373579.0,,,,,,,,,,,
40152,Breckinridge County,215685.0,,,,,,,,,,,
76666,Hill County,157086.0,,,,,,,,,,,
59446,Chouteau County,154246.0,,,,,,,,,,,
52745,Scott County,290218.0,,,,,,,,,,,
51022,Sioux County,184887.0,,,,,,,,,,,
65050,Moniteau County,303130.0,,,,,,,,,,,
61872,Champaign County,152675.0,,,,,,,,,,,
52207,Jackson County,188469.0,,,,,,,,,,,
38953,Yalobusha County,103869.0,,,,,,,,,,,
67354,Labette County,104826.0,,,,,,,,,,,
68810,Hall County,134639.0,,,,,,,,,,,
38471,Wayne County,168829.0,,,,,,,,,,,
63087,Saint Francois County,263037.0,,,,,,,,,,,
40826,Letcher County,45518.0,,,,,,,,,,,
52594,Appanoose County,171175.0,,,,,,,,,,,
79530,Taylor County,152807.0,,,,,,,,,,,
61778,Dewitt County,94510.0,,,,,,,,,,,
57020,Minnehaha County,348179.0,,,,,,,,,,,
46048,Madison County,199447.0,,,,,,,,,,,
71725,Dallas County,36750.0,,,,,,,,,,,
68517,Lancaster County,539483.0,,,,,,,,,,,
63388,Callaway County,219317.0,,,,,,,,,,,
26237,Upshur County,117261.0,,,,,,,,,,,
43535,Henry County,169893.0,,,,,,,,,,,
1379,Franklin County,274026.0,,,,,,,,,,,
65244,Randolph County,160673.0,,,,,,,,,,,
23119,Mathews County,357880.0,,,,,,,,,,,
68835,Howard County,190561.0,,,,,,,,,,,
98355,Lewis County,397712.0,,,,,,,,,,,
72851,Logan County,138569.0,,,,,,,,,,,
12035,Schoharie County,172404.0,,,,,,,,,,,
97346,Linn County,423900.0,,,,,,,,,,,
49066,Saint Joseph County,153765.0,,,,,,,,,,,
60968,Ford County,81284.0,,,,,,,,,,,
23092,Middlesex County,342534.0,,,,,,,,,,,
36574,Baldwin County,318608.0,,,,,,,,,,,
61771,Woodford County,183168.0,,,,,,,,,,,
72130,Cleburne County,163663.0,,,,,,,,,,,
78614,Gonzales County,298943.0,,,,,,,,,,,
95919,Yuba County,364108.0,,,,,,,,,,,
76455,Comanche County,210377.0,,,,,,,,,,,
79543,Fisher County,110104.0,,,,,,,,,,,
82835,Sheridan County,436679.0,,,,,,,,,,,
56309,Grant County,279347.0,ashby-brewing-company-ashby,Ashby Brewing Company,micro,109 Main St,Ashby,Minnesota,United States,-95.81621756,46.09300639,8886350291,http://www.abcbrewing.net
40840,Leslie County,59066.0,,,,,,,,,,,
12022,Rensselaer County,195429.0,,,,,,,,,,,
8323,Cumberland County,242881.0,,,,,,,,,,,
42123,Barren County,207468.0,,,,,,,,,,,
50843,Cass County,121472.0,,,,,,,,,,,
68870,Buffalo County,287407.0,,,,,,,,,,,
47861,Sullivan County,125928.0,,,,,,,,,,,
26167,Wetzel County,92145.0,,,,,,,,,,,
64483,Andrew County,227329.0,,,,,,,,,,,
12433,Ulster County,493127.0,,,,,,,,,,,
68407,Cass County,348057.0,,,,,,,,,,,
59479,Judith Basin County,232048.0,,,,,,,,,,,
29320,Spartanburg County,93458.0,,,,,,,,,,,
72680,Stone County,138043.0,,,,,,,,,,,
66779,Bourbon County,123548.0,,,,,,,,,,,
19979,Kent County,322172.0,,,,,,,,,,,
26343,Lewis County,91318.0,,,,,,,,,,,
63622,Washington County,165083.0,,,,,,,,,,,
63463,Marion County,209085.0,,,,,,,,,,,
24715,Mercer County,29818.0,,,,,,,,,,,
41847,Knott County,78327.0,,,,,,,,,,,
37028,Stewart County,162984.0,,,,,,,,,,,
25573,Lincoln County,111271.0,,,,,,,,,,,
80428,Routt County,864297.0,,,,,,,,,,,
68780,Holt County,183950.0,,,,,,,,,,,
56522,Wilkin County,146914.0,,,,,,,,,,,
15490,Fayette County,218486.0,,,,,,,,,,,
61438,McDonough County,103924.0,,,,,,,,,,,
42154,Metcalfe County,140098.0,,,,,,,,,,,
62253,Bond County,88477.0,,,,,,,,,,,
52209,Benton County,190895.0,,,,,,,,,,,
46766,Wells County,179280.0,,,,,,,,,,,
26338,Lewis County,131177.0,,,,,,,,,,,
66710,Wilson County,98865.0,,,,,,,,,,,
49701,Emmet County,237553.0,biere-de-mac-brew-works-mackinaw-city,Biere De Mac Brew Works,micro,14277 N Mackinaw Hwy,Mackinaw City,Michigan,United States,,,2314277007,http://www.bieredemac.com
16420,Warren County,95801.0,,,,,,,,,,,
50653,Floyd County,136944.0,,,,,,,,,,,
47175,Crawford County,146252.0,,,,,,,,,,,
27978,Dare County,320421.0,,,,,,,,,,,
50123,Wayne County,99150.0,,,,,,,,,,,
54428,Langlade County,228496.0,,,,,,,,,,,
81058,Otero County,147987.0,,,,,,,,,,,
40868,Leslie County,69076.0,,,,,,,,,,,
4568,Lincoln County,625263.0,,,,,,,,,,,
96113,Lassen County,116722.0,,,,,,,,,,,
50857,Adams County,154639.0,,,,,,,,,,,
95306,Mariposa County,,,,,,,,,,,,
64475,Nodaway County,152491.0,,,,,,,,,,,
77982,Calhoun County,364175.0,,,,,,,,,,,
68648,Saunders County,369582.0,,,,,,,,,,,
42722,Hart County,144930.0,,,,,,,,,,,
68768,Cuming County,226242.0,,,,,,,,,,,
50242,Poweshiek County,180792.0,,,,,,,,,,,
68716,Cuming County,172144.0,,,,,,,,,,,
72333,Phillips County,49118.0,,,,,,,,,,,
72832,Johnson County,84848.0,,,,,,,,,,,
28663,Alleghany County,313809.0,,,,,,,,,,,
41836,Knott County,84520.0,,,,,,,,,,,
67019,Cowley County,121248.0,,,,,,,,,,,
38380,Decatur County,152746.0,,,,,,,,,,,
15675,Westmoreland County,154604.0,,,,,,,,,,,
57332,Hanson County,151857.0,,,,,,,,,,,
54563,Rusk County,221721.0,,,,,,,,,,,
71663,Chicot County,66176.0,,,,,,,,,,,
80810,Cheyenne County,149809.0,,,,,,,,,,,
55941,Houston County,257504.0,,,,,,,,,,,
12175,Schoharie County,186072.0,,,,,,,,,,,
50598,Kossuth County,127549.0,,,,,,,,,,,
43006,Holmes County,208971.0,,,,,,,,,,,
50853,Cass County,122090.0,,,,,,,,,,,
70639,Vernon Parish,90061.0,,,,,,,,,,,
96783,Hawaii County,552195.0,,,,,,,,,,,
60919,Ford County,112569.0,,,,,,,,,,,
81523,Mesa County,572719.0,,,,,,,,,,,
72752,Madison County,147109.0,,,,,,,,,,,
68626,Butler County,214559.0,,,,,,,,,,,
99167,Stevens County,390079.0,,,,,,,,,,,
61489,Knox County,108001.0,,,,,,,,,,,
58030,Richland County,100466.0,,,,,,,,,,,
45622,Vinton County,164749.0,,,,,,,,,,,
51646,Taylor County,110833.0,,,,,,,,,,,
47854,Vermillion County,182566.0,,,,,,,,,,,
60930,Iroquois County,128219.0,,,,,,,,,,,
81131,Saguache County,,crestone-brewing-company-crestone,Crestone Brewing Company,brewpub,187 West Silver Ave.,Crestone,Colorado,United States,,,7192566400,http://www.crestonebrewingco.com
26230,Randolph County,76844.0,,,,,,,,,,,
18070,Montgomery County,324302.0,,,,,,,,,,,
5730,Rutland County,365483.0,,,,,,,,,,,
52170,Allamakee County,246763.0,,,,,,,,,,,
49861,Marquette County,205144.0,,,,,,,,,,,
17249,Huntingdon County,94537.0,,,,,,,,,,,
99153,Pend Oreille County,210784.0,,,,,,,,,,,
97830,Wheeler County,181983.0,,,,,,,,,,,
64752,Bates County,160646.0,,,,,,,,,,,
12442,Greene County,359220.0,,,,,,,,,,,
66833,Lyon County,126772.0,,,,,,,,,,,
27953,Dare County,346702.0,,,,,,,,,,,
51639,Fremont County,137986.0,,,,,,,,,,,
50464,Cerro Gordo County,146378.0,,,,,,,,,,,
26845,Hardy County,184451.0,,,,,,,,,,,
4481,Piscataquis County,229542.0,,,,,,,,,,,
5355,Windham County,309091.0,,,,,,,,,,,
51530,Shelby County,179191.0,,,,,,,,,,,
83013,Teton County,1201583.0,,,,,,,,,,,
84782,Washington County,535775.0,,,,,,,,,,,
98304,Lewis County,341295.0,,,,,,,,,,,
94946,Marin County,2397126.0,,,,,,,,,,,
29828,Aiken County,73162.0,,,,,,,,,,,
73729,Major County,104094.0,,,,,,,,,,,
82933,Uinta County,362217.0,,,,,,,,,,,
78886,Medina County,259308.0,,,,,,,,,,,
82832,Sheridan County,508855.0,,,,,,,,,,,
26276,Randolph County,144226.0,,,,,,,,,,,
50048,Adair County,122623.0,,,,,,,,,,,
69123,Lincoln County,341141.0,,,,,,,,,,,
40771,Knox County,97461.0,,,,,,,,,,,
56157,Lyon County,243555.0,,,,,,,,,,,
10578,Westchester County,590372.0,,,,,,,,,,,
74425,Pittsburg County,105988.0,,,,,,,,,,,
42603,Wayne County,107837.0,,,,,,,,,,,
12956,Essex County,109795.0,,,,,,,,,,,
25214,Kanawha County,79475.0,,,,,,,,,,,
68872,Howard County,299243.0,,,,,,,,,,,
42232,Christian County,182728.0,,,,,,,,,,,
20692,Saint Marys County,432787.0,,,,,,,,,,,
69151,Lincoln County,227611.0,,,,,,,,,,,
60530,Lee County,183553.0,,,,,,,,,,,
78379,Kleberg County,260929.0,,,,,,,,,,,
83633,Elmore County,365525.0,,,,,,,,,,,
83214,Bannock County,310984.0,,,,,,,,,,,
40077,Oldham County,262376.0,,,,,,,,,,,
56270,Renville County,97287.0,,,,,,,,,,,
47339,Wayne County,168640.0,,,,,,,,,,,
52222,Poweshiek County,158651.0,,,,,,,,,,,
95346,Tuolumne County,355709.0,,,,,,,,,,,
5356,Windham County,485239.0,,,,,,,,,,,
99401,Asotin County,285849.0,,,,,,,,,,,
98645,Cowlitz County,513090.0,,,,,,,,,,,
64637,Ray County,244728.0,,,,,,,,,,,
4024,Cumberland County,350215.0,,,,,,,,,,,
15920,Indiana County,159853.0,,,,,,,,,,,
39356,Jasper County,123209.0,,,,,,,,,,,
96129,Plumas County,354576.0,,,,,,,,,,,
41764,Leslie County,75795.0,,,,,,,,,,,
56661,Itasca County,173399.0,,,,,,,,,,,
55370,McLeod County,321539.0,,,,,,,,,,,
72392,Saint Francis County,74361.0,,,,,,,,,,,
52050,Delaware County,169848.0,,,,,,,,,,,
58835,McKenzie County,307725.0,,,,,,,,,,,
95573,Humboldt County,369765.0,,,,,,,,,,,
63739,Cape Girardeau County,202594.0,,,,,,,,,,,
55763,Saint Louis County,197556.0,,,,,,,,,,,
73840,Ellis County,119112.0,,,,,,,,,,,
5079,Orange County,261667.0,,,,,,,,,,,
61260,Mercer County,90427.0,,,,,,,,,,,
71971,Howard County,129348.0,,,,,,,,,,,
94956,Marin County,1619093.0,,,,,,,,,,,
56237,Yellow Medicine County,170589.0,,,,,,,,,,,
22538,Caroline County,298078.0,,,,,,,,,,,
46759,Wells County,218516.0,,,,,,,,,,,
82944,Uinta County,330577.0,,,,,,,,,,,
49762,Mackinac County,163255.0,,,,,,,,,,,
50173,Tama County,128921.0,,,,,,,,,,,
47451,Lawrence County,139222.0,,,,,,,,,,,
41385,Breathitt County,69826.0,,,,,,,,,,,
16932,Tioga County,227337.0,,,,,,,,,,,
66042,Franklin County,232241.0,,,,,,,,,,,
56627,Koochiching County,63027.0,,,,,,,,,,,
56311,Grant County,229451.0,,,,,,,,,,,
12955,Clinton County,151840.0,,,,,,,,,,,
54209,Door County,331077.0,shipwrecked-restaurant-and-brewery-egg-harbor,Shipwrecked Restaurant and Brewery,brewpub,7791 Egg Harbor RoadÂ ,Egg Harbor,Wisconsin,United States,,,9208682767,http://www.shipwreckedmicrobrew.com
72060,White County,100278.0,,,,,,,,,,,
70662,Beauregard Parish,123246.0,,,,,,,,,,,
40914,Clay County,57588.0,,,,,,,,,,,
99123,Grant County,298045.0,,,,,,,,,,,
93261,Tulare County,246985.0,,,,,,,,,,,
43407,Sandusky County,186504.0,,,,,,,,,,,
73753,Garfield County,129646.0,,,,,,,,,,,
29943,Jasper County,131838.0,,,,,,,,,,,
65258,Monroe County,215309.0,,,,,,,,,,,
77624,Tyler County,221010.0,,,,,,,,,,,
16854,Centre County,214089.0,elk-creek-cafe-aleworks-millheim,Elk Creek Cafe + Aleworks,brewpub,100 W Main St,Millheim,Pennsylvania,United States,-77.47694623,40.8911574,8143498850,http://www.elkcreekcafe.net
84007,Duchesne County,399322.0,,,,,,,,,,,
99139,Pend Oreille County,264715.0,,,,,,,,,,,
28520,Carteret County,258937.0,,,,,,,,,,,
49891,Alger County,130312.0,,,,,,,,,,,
47017,Ripley County,224742.0,,,,,,,,,,,
68461,Lancaster County,638796.0,,,,,,,,,,,
74756,Choctaw County,149338.0,,,,,,,,,,,
12913,Franklin County,223090.0,,,,,,,,,,,
88046,Dona Ana County,282652.0,,,,,,,,,,,
16750,McKean County,96362.0,,,,,,,,,,,
75550,Red River County,103579.0,,,,,,,,,,,
18920,Bucks County,661252.0,,,,,,,,,,,
26384,Gilmer County,93605.0,,,,,,,,,,,
56289,Kandiyohi County,291166.0,,,,,,,,,,,
13670,Saint Lawrence County,103736.0,,,,,,,,,,,
69127,Keith County,235408.0,,,,,,,,,,,
44045,Lake County,156157.0,,,,,,,,,,,
28775,Macon County,393201.0,,,,,,,,,,,
22438,Essex County,247715.0,,,,,,,,,,,
74827,Hughes County,190247.0,,,,,,,,,,,
95922,Yuba County,362965.0,,,,,,,,,,,
68854,Hamilton County,317459.0,,,,,,,,,,,
26292,Tucker County,94823.0,mountain-state-brewing-co-thomas,Mountain State Brewing Co,micro,1 Nelson Blvd,Thomas,West Virginia,United States,-79.498521,39.142037,3044634500,http://www.mountainstatebrewing.com
36738,Marengo County,115351.0,,,,,,,,,,,
56669,Koochiching County,289005.0,,,,,,,,,,,
12878,Warren County,201134.0,,,,,,,,,,,
66026,Miami County,287453.0,,,,,,,,,,,
98814,Okanogan County,516567.0,,,,,,,,,,,
52321,Jones County,146825.0,,,,,,,,,,,
79789,Winkler County,143348.0,,,,,,,,,,,
23354,Northampton County,290329.0,,,,,,,,,,,
37019,Marshall County,257615.0,,,,,,,,,,,
79345,Terry County,144527.0,,,,,,,,,,,
50275,Clarke County,214424.0,,,,,,,,,,,
8350,Atlantic County,294346.0,,,,,,,,,,,
73548,Jefferson County,102343.0,,,,,,,,,,,
23176,Middlesex County,307616.0,,,,,,,,,,,
58575,McLean County,132296.0,,,,,,,,,,,
56045,Freeborn County,165306.0,,,,,,,,,,,
68843,Hamilton County,236744.0,,,,,,,,,,,
96033,Shasta County,253530.0,,,,,,,,,,,
52337,Cedar County,145685.0,,,,,,,,,,,
72856,Newton County,151713.0,,,,,,,,,,,
16860,Clearfield County,149587.0,,,,,,,,,,,
76871,San Saba County,209090.0,,,,,,,,,,,
4671,Washington County,167528.0,,,,,,,,,,,
11965,Suffolk County,1866581.0,,,,,,,,,,,
56029,Freeborn County,139347.0,,,,,,,,,,,
55969,Winona County,268012.0,olvalde-farm-and-brewing-rollingstone,Olvalde Farm & Brewing,micro,16557 County Road 25,Rollingstone,Minnesota,United States,,,5072054969,http://www.olvalde.com
66864,Lyon County,136652.0,,,,,,,,,,,
51544,Cass County,113978.0,,,,,,,,,,,
12503,Columbia County,491058.0,,,,,,,,,,,
25958,Greenbrier County,53602.0,,,,,,,,,,,
75447,Fannin County,296673.0,,,,,,,,,,,
5037,Windsor County,307770.0,,,,,,,,,,,
67954,Morton County,76780.0,,,,,,,,,,,
62215,Clinton County,214313.0,,,,,,,,,,,
95589,Humboldt County,480793.0,gyppo-ale-mill-whitethorn,Gyppo Ale Mill,micro,,Whitethorn,California,United States,-123.9430832,40.0237557,7072233443,
59259,Dawson County,191409.0,,,,,,,,,,,
47465,Greene County,172234.0,,,,,,,,,,,
