postal_code,county,ZHVI
29405,Charleston County,273604.0
29405,Charleston County,273604.0
29405,Charleston County,273604.0
78418,Nueces County,330400.0
78418,Nueces County,330400.0
31405,Chatham County,305005.0
93455,Santa Barbara County,654454.0
93455,Santa Barbara County,654454.0
93455,Santa Barbara County,654454.0
93455,Santa Barbara County,654454.0
32931,Brevard County,537560.0
2842,Newport County,681407.0
2842,Newport County,681407.0
68510,Lancaster County,240135.0
68510,Lancaster County,240135.0
23517,Norfolk City,324872.0
23517,Norfolk City,324872.0
23517,Norfolk City,324872.0
49849,Marquette County,149684.0
49849,Marquette County,149684.0
49013,Van Buren County,127337.0
80917,El Paso County,429340.0
57701,Pennington County,274141.0
57701,Pennington County,274141.0
57701,Pennington County,274141.0
57701,Pennington County,274141.0
57701,Pennington County,274141.0
57701,Pennington County,274141.0
57701,Pennington County,274141.0
98116,King County,999565.0
98116,King County,999565.0
98116,King County,999565.0
6029,Tolland County,361284.0
85003,Maricopa County,619377.0
37912,Knox County,262228.0
1581,Worcester County,670127.0
1581,Worcester County,670127.0
49938,Gogebic County,92884.0
97401,Lane County,522487.0
97401,Lane County,522487.0
97401,Lane County,522487.0
97401,Lane County,522487.0
97401,Lane County,522487.0
97401,Lane County,522487.0
97401,Lane County,522487.0
98022,King County,645029.0
98022,King County,645029.0
98022,King County,645029.0
6416,Middlesex County,314369.0
87740,Colfax County,124922.0
27614,Wake County,650798.0
11356,Queens County,810328.0
39401,Forrest County,123028.0
39401,Forrest County,123028.0
17401,York County,99187.0
17401,York County,99187.0
17401,York County,99187.0
81401,Montrose County,395496.0
81401,Montrose County,395496.0
81401,Montrose County,395496.0
81401,Montrose County,395496.0
81432,Ouray County,802829.0
81101,Alamosa County,289169.0
81101,Alamosa County,289169.0
81101,Alamosa County,289169.0
80904,El Paso County,465733.0
80904,El Paso County,465733.0
80921,El Paso County,752548.0
29201,Richland County,229542.0
29201,Richland County,229542.0
29201,Richland County,229542.0
29201,Richland County,229542.0
29201,Richland County,229542.0
29201,Richland County,229542.0
29201,Richland County,229542.0
17512,Lancaster County,249033.0
97212,Multnomah County,812243.0
43204,Franklin County,190699.0
43204,Franklin County,190699.0
43204,Franklin County,190699.0
72701,Washington County,365627.0
72701,Washington County,365627.0
72701,Washington County,365627.0
72701,Washington County,365627.0
72701,Washington County,365627.0
87718,Taos County,212648.0
43147,Fairfield County,382437.0
36104,Montgomery County,44776.0
36104,Montgomery County,44776.0
37355,Coffee County,284180.0
12803,Saratoga County,252945.0
8505,Burlington County,368363.0
90250,Los Angeles County,845518.0
90250,Los Angeles County,845518.0
28025,Cabarrus County,352767.0
28025,Cabarrus County,352767.0
23455,Virginia Beach City,411897.0
14213,Erie County,186590.0
14213,Erie County,186590.0
78660,Travis County,465399.0
78660,Travis County,465399.0
27615,Wake County,513233.0
80231,Arapahoe County,507032.0
8822,Hunterdon County,526102.0
8822,Hunterdon County,526102.0
3301,Merrimack County,398727.0
3301,Merrimack County,398727.0
33127,Miami-Dade County,491847.0
33127,Miami-Dade County,491847.0
33127,Miami-Dade County,491847.0
33127,Miami-Dade County,491847.0
11224,Kings County,604925.0
50315,Polk County,181901.0
59802,Missoula County,561622.0
59802,Missoula County,561622.0
59802,Missoula County,561622.0
48875,Ionia County,258620.0
48875,Ionia County,258620.0
91702,Los Angeles County,654702.0
6074,Hartford County,337417.0
15068,Westmoreland County,188020.0
19405,Montgomery County,304278.0
19428,Montgomery County,431716.0
49042,Saint Joseph County,179535.0
52761,Muscatine County,167070.0
52761,Muscatine County,167070.0
18219,Luzerne County,247593.0
95614,El Dorado County,542367.0
37067,Williamson County,847295.0
37067,Williamson County,847295.0
37067,Williamson County,847295.0
23117,Louisa County,379943.0
73179,Oklahoma County,251817.0
99572,Kenai Peninsula Borough,519138.0
97007,Washington County,637798.0
95403,Sonoma County,720575.0
95403,Sonoma County,720575.0
95403,Sonoma County,720575.0
95403,Sonoma County,720575.0
12801,Warren County,225515.0
12801,Warren County,225515.0
12801,Warren County,225515.0
13820,Otsego County,207918.0
13820,Otsego County,207918.0
34429,Citrus County,288811.0
85637,Santa Cruz County,569582.0
13440,Oneida County,175375.0
81521,Mesa County,434610.0
81521,Mesa County,434610.0
15207,Allegheny County,146695.0
80247,Arapahoe County,326808.0
85713,Pima County,231010.0
85713,Pima County,231010.0
85713,Pima County,231010.0
54303,Brown County,178407.0
54303,Brown County,178407.0
56308,Douglas County,328321.0
13408,Madison County,188983.0
77301,Montgomery County,252336.0
33426,Palm Beach County,368199.0
33426,Palm Beach County,368199.0
33426,Palm Beach County,368199.0
33426,Palm Beach County,368199.0
33605,Hillsborough County,290716.0
33605,Hillsborough County,290716.0
33605,Hillsborough County,290716.0
86303,Yavapai County,589730.0
86303,Yavapai County,589730.0
85705,Pima County,246618.0
85705,Pima County,246618.0
85705,Pima County,246618.0
85705,Pima County,246618.0
72764,Washington County,283842.0
72764,Washington County,283842.0
71901,Garland County,206374.0
71901,Garland County,206374.0
71901,Garland County,206374.0
53959,Sauk County,248084.0
44017,Cuyahoga County,204175.0
44057,Lake County,196643.0
44057,Lake County,196643.0
92118,San Diego County,2624178.0
92118,San Diego County,2624178.0
95076,Santa Cruz County,822536.0
95076,Santa Cruz County,822536.0
60657,Cook County,508971.0
60657,Cook County,508971.0
37203,Davidson County,592792.0
37203,Davidson County,592792.0
37203,Davidson County,592792.0
37203,Davidson County,592792.0
37203,Davidson County,592792.0
37203,Davidson County,592792.0
37203,Davidson County,592792.0
13045,Cortland County,173898.0
90501,Los Angeles County,882977.0
90501,Los Angeles County,882977.0
90501,Los Angeles County,882977.0
90501,Los Angeles County,882977.0
90501,Los Angeles County,882977.0
90501,Los Angeles County,882977.0
90501,Los Angeles County,882977.0
90501,Los Angeles County,882977.0
68505,Lancaster County,243125.0
55038,Washington County,432414.0
21872,Worcester County,301112.0
34652,Pasco County,236970.0
49221,Lenawee County,195093.0
6379,New London County,387702.0
6514,New Haven County,274651.0
40324,Scott County,289386.0
14739,Allegany County,85595.0
54220,Manitowoc County,173152.0
54220,Manitowoc County,173152.0
54220,Manitowoc County,173152.0
12590,Dutchess County,425050.0
12590,Dutchess County,425050.0
17872,Northumberland County,41495.0
57103,Minnehaha County,281780.0
57103,Minnehaha County,281780.0
57103,Minnehaha County,281780.0
57103,Minnehaha County,281780.0
82637,Converse County,294507.0
98923,Yakima County,339832.0
76102,Tarrant County,305269.0
76102,Tarrant County,305269.0
16105,Lawrence County,190144.0
93950,Monterey County,1406099.0
92530,Riverside County,554791.0
92530,Riverside County,554791.0
34639,Pasco County,451108.0
34639,Pasco County,451108.0
1757,Worcester County,490932.0
91103,Los Angeles County,1102558.0
7052,Essex County,544968.0
14532,Ontario County,203591.0
37917,Knox County,239284.0
37917,Knox County,239284.0
37917,Knox County,239284.0
37917,Knox County,239284.0
37917,Knox County,239284.0
64133,Jackson County,205000.0
49548,Kent County,221483.0
48858,Isabella County,204418.0
48858,Isabella County,204418.0
48858,Isabella County,204418.0
48858,Isabella County,204418.0
47923,White County,199750.0
49022,Berrien County,150654.0
49022,Berrien County,150654.0
49022,Berrien County,150654.0
52722,Scott County,285472.0
52722,Scott County,285472.0
13357,Herkimer County,128111.0
30601,Clarke County,264472.0
30601,Clarke County,264472.0
30601,Clarke County,264472.0
46016,Madison County,71803.0
47036,Franklin County,284272.0
24333,Galax City,156347.0
70130,Orleans Parish,424758.0
70130,Orleans Parish,424758.0
70130,Orleans Parish,424758.0
70130,Orleans Parish,424758.0
49505,Kent County,259781.0
81131,Saguache County,
7004,Essex County,694881.0
7004,Essex County,694881.0
13035,Madison County,335459.0
13035,Madison County,335459.0
34787,Orange County,574389.0
21113,Anne Arundel County,417302.0
2860,Providence County,337296.0
2860,Providence County,337296.0
2860,Providence County,337296.0
2860,Providence County,337296.0
2860,Providence County,337296.0
46601,Saint Joseph County,135647.0
46601,Saint Joseph County,135647.0
46601,Saint Joseph County,135647.0
19040,Montgomery County,398475.0
19958,Sussex County,557467.0
45066,Warren County,397280.0
11901,Suffolk County,558528.0
11901,Suffolk County,558528.0
11901,Suffolk County,558528.0
11901,Suffolk County,558528.0
11901,Suffolk County,558528.0
11901,Suffolk County,558528.0
39564,Jackson County,245929.0
39564,Jackson County,245929.0
44065,Geauga County,280501.0
32063,Baker County,310572.0
34695,Pinellas County,504469.0
34695,Pinellas County,504469.0
16116,Lawrence County,179752.0
59330,Dawson County,214951.0
35601,Morgan County,138022.0
8094,Gloucester County,300029.0
53528,Dane County,395584.0
98332,Pierce County,865325.0
98332,Pierce County,865325.0
12015,Greene County,366346.0
57783,Lawrence County,384046.0
57783,Lawrence County,384046.0
57783,Lawrence County,384046.0
19460,Chester County,449511.0
19460,Chester County,449511.0
19460,Chester County,449511.0
19460,Chester County,449511.0
19460,Chester County,449511.0
97111,Yamhill County,539558.0
46307,Lake County,324889.0
46307,Lake County,324889.0
98208,Snohomish County,754540.0
98208,Snohomish County,754540.0
98208,Snohomish County,754540.0
98208,Snohomish County,754540.0
2767,Bristol County,554380.0
97702,Deschutes County,698774.0
97702,Deschutes County,698774.0
97702,Deschutes County,698774.0
97702,Deschutes County,698774.0
97702,Deschutes County,698774.0
70607,Calcasieu Parish,213390.0
17404,York County,204613.0
28557,Carteret County,367925.0
28557,Carteret County,367925.0
60014,McHenry County,300589.0
97232,Multnomah County,735714.0
97232,Multnomah County,735714.0
97232,Multnomah County,735714.0
21666,Queen Annes County,504392.0
92024,San Diego County,1827131.0
90266,Los Angeles County,3097643.0
92075,San Diego County,2201400.0
92075,San Diego County,2201400.0
40205,Jefferson County,366988.0
40205,Jefferson County,366988.0
30009,Fulton County,645065.0
28734,Macon County,272043.0
28734,Macon County,272043.0
4330,Kennebec County,248962.0
21795,Washington County,301892.0
59427,Glacier County,170753.0
56441,Crow Wing County,198596.0
33701,Pinellas County,726080.0
33701,Pinellas County,726080.0
33701,Pinellas County,726080.0
77356,Montgomery County,392157.0
99518,Anchorage Borough,336101.0
99518,Anchorage Borough,336101.0
8837,Middlesex County,442974.0
75494,Wood County,212683.0
7840,Warren County,410411.0
7840,Warren County,410411.0
7840,Warren County,410411.0
17901,Schuylkill County,107707.0
17901,Schuylkill County,107707.0
33612,Hillsborough County,306136.0
33131,Miami-Dade County,605336.0
80016,Arapahoe County,785514.0
83814,Kootenai County,624881.0
57754,Lawrence County,259717.0
57401,Brown County,233906.0
57401,Brown County,233906.0
43040,Union County,345257.0
97138,Clatsop County,550493.0
97138,Clatsop County,550493.0
24236,Washington County,161384.0
72201,Pulaski County,305758.0
72201,Pulaski County,305758.0
15215,Allegheny County,316685.0
61761,McLean County,230475.0
61761,McLean County,230475.0
61761,McLean County,230475.0
46032,Hamilton County,507028.0
46032,Hamilton County,507028.0
46032,Hamilton County,507028.0
94526,Contra Costa County,1803646.0
46224,Marion County,201534.0
49068,Calhoun County,222996.0
49068,Calhoun County,222996.0
94609,Alameda County,1318549.0
94609,Alameda County,1318549.0
94609,Alameda County,1318549.0
94609,Alameda County,1318549.0
34205,Manatee County,311997.0
34205,Manatee County,311997.0
16510,Erie County,174900.0
16510,Erie County,174900.0
54027,Saint Croix County,288936.0
55415,Hennepin County,492467.0
45402,Montgomery County,69129.0
45402,Montgomery County,69129.0
45402,Montgomery County,69129.0
45402,Montgomery County,69129.0
32114,Volusia County,210342.0
32114,Volusia County,210342.0
20018,District of Columbia,691869.0
20018,District of Columbia,691869.0
80528,Larimer County,705965.0
34683,Pinellas County,494793.0
34683,Pinellas County,494793.0
34683,Pinellas County,494793.0
97141,Tillamook County,401211.0
97141,Tillamook County,401211.0
97141,Tillamook County,401211.0
88011,Dona Ana County,353133.0
74120,Tulsa County,308750.0
74120,Tulsa County,308750.0
74120,Tulsa County,308750.0
74120,Tulsa County,308750.0
49738,Crawford County,156167.0
49738,Crawford County,156167.0
49738,Crawford County,156167.0
49738,Crawford County,156167.0
53718,Dane County,371282.0
53718,Dane County,371282.0
29936,Jasper County,224971.0
29936,Jasper County,224971.0
32811,Orange County,222240.0
45230,Hamilton County,282440.0
93422,San Luis Obispo County,770688.0
93422,San Luis Obispo County,770688.0
93422,San Luis Obispo County,770688.0
79901,El Paso County,131150.0
79901,El Paso County,131150.0
32789,Orange County,726315.0
32789,Orange County,726315.0
32789,Orange County,726315.0
2122,Suffolk County,596286.0
2122,Suffolk County,596286.0
81050,Otero County,143827.0
75225,Dallas County,1675064.0
48124,Wayne County,204437.0
10001,New York County,2231405.0
10001,New York County,2231405.0
10001,New York County,2231405.0
10001,New York County,2231405.0
10001,New York County,2231405.0
8020,Gloucester County,374971.0
52043,Clayton County,144805.0
10543,Westchester County,919770.0
10543,Westchester County,919770.0
3857,Rockingham County,461314.0
32308,Leon County,319381.0
27520,Johnston County,351423.0
85007,Maricopa County,426142.0
4614,Hancock County,425893.0
32807,Orange County,324083.0
97467,Douglas County,320865.0
67601,Ellis County,241393.0
67601,Ellis County,241393.0
10965,Rockland County,597737.0
10965,Rockland County,597737.0
94553,Contra Costa County,747350.0
94553,Contra Costa County,747350.0
94553,Contra Costa County,747350.0
53018,Waukesha County,542137.0
53018,Waukesha County,542137.0
92503,Riverside County,604746.0
92503,Riverside County,604746.0
92503,Riverside County,604746.0
92503,Riverside County,604746.0
38120,Shelby County,436248.0
8846,Middlesex County,420367.0
2111,Suffolk County,989909.0
2111,Suffolk County,989909.0
21201,Baltimore City,237604.0
21201,Baltimore City,237604.0
21201,Baltimore City,237604.0
57201,Codington County,286830.0
57201,Codington County,286830.0
94952,Sonoma County,1151798.0
99676,Matanuska Susitna Borough,164070.0
61462,Warren County,98765.0
81416,Delta County,336530.0
81416,Delta County,336530.0
80002,Jefferson County,598947.0
80002,Jefferson County,598947.0
80002,Jefferson County,598947.0
80002,Jefferson County,598947.0
80002,Jefferson County,598947.0
80002,Jefferson County,598947.0
7302,Hudson County,848819.0
7302,Hudson County,848819.0
33021,Broward County,457213.0
51601,Page County,100771.0
16125,Mercer County,140331.0
37659,Washington County,289681.0
8848,Hunterdon County,400148.0
92345,San Bernardino County,411787.0
85201,Maricopa County,334943.0
85201,Maricopa County,334943.0
84102,Salt Lake County,564703.0
63601,Saint Francois County,130053.0
17013,Cumberland County,248252.0
17013,Cumberland County,248252.0
